Unnamed: 0,gender,age,internet_access,study_environment,sleep_hours,social_media_hours,math_score,reading_score,writing_score,science_score,final_exam_score,pass_fail,total_score,average
5,Female,17,Yes,Quiet,8.16,2.6,40.3,42.2,44.1,30.0,40.9,Fail,273.8,45.63333333333333
5342,Male,15,Yes,Moderate,9.14,3.6,59.9,41.6,57.4,56.3,52.7,Pass,348.29999999999995,58.04999999999999
9111,Male,15,Yes,Moderate,8.37,2.7,28.9,35.6,40.8,33.6,37.5,Fail,249.6,41.6
4324,Female,18,Yes,Moderate,7.56,6.2,57.0,42.3,43.8,37.4,43.9,Fail,286.7,47.78333333333333
1063,Male,17,Yes,Quiet,6.22,1.3,58.1,45.9,42.6,42.1,47.9,Fail,318.4,53.06666666666666
2590,Female,15,Yes,Quiet,7.46,0.9,68.7,52.5,53.6,69.2,59.6,Pass,377.1,62.85
8434,Male,17,Yes,Moderate,7.88,4.1,43.4,52.2,39.1,41.2,42.8,Fail,265.4,44.23333333333333
3735,Female,16,Yes,Quiet,7.44,2.8,41.4,48.4,68.7,45.4,50.5,Pass,327.5,54.583333333333336
3517,Male,15,Yes,Moderate,4.98,1.9,33.6,51.8,50.0,41.4,42.9,Fail,275.3,45.88333333333333
6986,Female,15,No,Moderate,4.49,2.9,40.5,47.1,51.8,49.1,51.0,Pass,339.5,56.583333333333336
6767,Female,15,Yes,Noisy,8.2,3.3,36.7,43.4,43.7,34.3,37.9,Fail,258.4,43.06666666666666
5622,Male,15,Yes,Moderate,8.57,0.1,38.5,47.0,46.2,52.1,47.2,Fail,289.2,48.2
1605,Male,15,No,Moderate,6.91,6.0,50.5,41.2,35.9,43.3,42.5,Fail,303.29999999999995,50.54999999999999
1733,Female,15,No,Quiet,8.95,2.4,55.2,52.5,40.1,52.3,48.4,Fail,298.90000000000003,49.81666666666667
9341,Male,16,Yes,Quiet,7.07,1.8,13.9,38.1,37.8,26.3,28.8,Fail,210.5,35.083333333333336
3812,Female,15,Yes,Quiet,9.49,3.4,44.6,44.7,44.8,51.0,45.7,Fail,292.6,48.76666666666667
9624,Female,18,No,Quiet,6.3,3.5,67.6,56.5,55.2,48.3,54.6,Pass,381.30000000000007,63.55000000000001
1761,Male,15,No,Quiet,8.11,4.4,43.3,49.9,39.1,38.2,42.3,Fail,270.2,45.03333333333333
5401,Female,15,Yes,Moderate,7.01,0.9,61.9,55.7,59.6,58.4,58.9,Pass,353.6,58.93333333333334
2739,Female,16,Yes,Moderate,7.15,2.5,44.1,50.1,54.1,44.1,52.2,Pass,305.6,50.93333333333334
2472,Male,18,Yes,Noisy,7.03,2.0,67.7,52.1,52.1,67.3,60.1,Pass,351.90000000000003,58.650000000000006
6738,Female,16,No,Quiet,6.85,1.7,39.5,42.6,51.9,39.6,44.2,Fail,276.40000000000003,46.06666666666667
6891,Female,15,Yes,Moderate,8.0,4.2,37.4,59.3,34.8,44.6,42.3,Fail,284.4,47.4
7943,Female,17,Yes,Quiet,5.95,1.9,68.3,62.9,62.7,65.0,69.6,Pass,407.1,67.85000000000001
4206,Female,16,Yes,Quiet,7.55,1.3,48.2,44.2,60.3,49.3,50.3,Pass,339.8,56.63333333333333
6371,Male,18,Yes,Moderate,7.7,1.3,46.7,37.8,51.1,40.1,46.4,Fail,267.9,44.65
232,Female,15,Yes,Quiet,6.97,4.9,39.1,47.5,17.8,36.3,39.0,Fail,228.5,38.083333333333336
8258,Female,18,No,Moderate,6.49,0.5,77.9,56.7,59.0,61.6,63.6,Pass,396.3,66.05
7561,Female,16,Yes,Moderate,5.13,4.5,48.2,54.8,46.8,39.7,50.1,Pass,272.0,45.333333333333336
6168,Female,18,Yes,Quiet,5.14,1.4,52.6,47.4,57.2,40.0,51.0,Pass,310.9,51.81666666666666
3596,Female,17,Yes,Quiet,5.93,0.0,68.2,57.5,58.7,72.6,62.6,Pass,392.3,65.38333333333334
6288,Male,15,Yes,Moderate,6.4,0.0,47.4,46.7,51.7,48.3,50.0,Pass,323.70000000000005,53.95000000000001
4632,Female,16,No,Noisy,7.92,3.2,44.3,37.2,50.5,45.9,43.5,Fail,307.7,51.28333333333333
125,Female,15,Yes,Quiet,7.27,4.4,69.9,49.7,72.9,79.1,68.7,Pass,419.6,69.93333333333334
7641,Female,18,Yes,Quiet,4.34,2.7,56.1,47.7,55.7,57.3,54.7,Pass,333.4,55.56666666666666
6229,Male,18,Yes,Quiet,7.77,4.0,23.6,26.9,33.6,29.7,30.1,Fail,208.5,34.75
1296,Male,17,Yes,Moderate,7.49,1.7,37.5,35.0,42.8,52.9,42.2,Fail,310.4,51.73333333333333
1976,Male,17,Yes,Quiet,6.89,4.6,32.1,37.2,34.6,33.8,36.2,Fail,216.4,36.06666666666666
9480,Female,18,Yes,Noisy,8.04,3.3,54.5,61.6,56.0,67.6,61.8,Pass,391.4,65.23333333333333
9581,Male,18,Yes,Quiet,7.59,0.8,48.3,56.6,62.2,59.2,53.8,Pass,326.90000000000003,54.48333333333334
5750,Female,16,Yes,Moderate,7.26,1.6,39.8,44.0,28.2,36.3,36.4,Fail,238.6,39.76666666666667
8152,Female,18,Yes,Moderate,8.24,1.4,65.7,58.6,48.4,48.3,57.2,Pass,354.4,59.06666666666666
3086,Female,18,Yes,Noisy,7.22,1.4,37.3,44.9,39.7,36.6,38.0,Fail,265.9,44.31666666666666
9276,Female,17,Yes,Quiet,8.01,2.3,64.0,67.0,57.9,51.2,59.6,Pass,365.50000000000006,60.91666666666668
6882,Male,15,Yes,Quiet,8.11,3.0,39.6,36.8,22.7,36.8,32.8,Fail,244.9,40.81666666666666
9305,Female,18,No,Quiet,6.25,5.9,29.0,23.0,36.4,36.2,32.4,Fail,217.3,36.21666666666667
7673,Female,15,Yes,Moderate,7.79,3.1,22.9,19.8,18.6,25.6,23.1,Fail,178.3,29.71666666666667
3345,Female,17,Yes,Moderate,6.02,0.1,62.6,69.1,72.9,77.4,72.5,Pass,422.0,70.33333333333333
8172,Female,15,Yes,Quiet,9.09,1.6,52.2,57.8,66.2,63.6,59.0,Pass,356.99999999999994,59.49999999999999
9421,Male,16,Yes,Moderate,6.63,1.8,31.6,31.2,40.0,20.4,31.6,Fail,211.7,35.28333333333333
5870,Male,17,No,Moderate,8.29,2.3,50.0,57.3,47.4,48.9,51.4,Pass,330.6,55.1
6506,Female,18,Yes,Moderate,6.37,5.1,38.1,54.4,31.8,48.8,44.2,Fail,298.1,49.68333333333334
2797,Female,18,Yes,Moderate,5.98,2.2,38.6,52.0,58.0,44.0,46.6,Fail,302.1,50.35
918,Female,17,Yes,Noisy,7.37,7.0,41.8,48.0,38.9,45.0,40.8,Fail,280.6,46.76666666666667
1646,Male,18,Yes,Quiet,7.88,2.6,59.6,64.6,62.4,55.9,60.1,Pass,398.2000000000001,66.36666666666667
5122,Female,17,Yes,Quiet,5.83,3.3,49.7,53.7,59.7,61.8,53.3,Pass,329.40000000000003,54.900000000000006
5126,Female,15,Yes,Quiet,7.35,3.6,25.7,23.6,32.5,41.9,33.7,Fail,196.4,32.73333333333333
4621,Male,16,Yes,Moderate,6.32,3.0,36.7,29.7,45.7,21.1,31.2,Fail,232.3,38.71666666666667
6809,Male,15,Yes,Quiet,5.64,2.1,58.1,51.9,62.1,47.9,56.3,Pass,348.1,58.01666666666667
364,Male,15,Yes,Noisy,7.74,1.8,35.3,52.1,49.2,44.8,45.1,Fail,326.5,54.41666666666666
2125,Female,16,Yes,Noisy,8.02,1.2,40.4,50.9,52.9,49.7,49.0,Fail,304.0,50.66666666666666
8150,Female,17,Yes,Moderate,6.99,1.7,40.2,48.6,60.0,61.8,53.7,Pass,341.5,56.91666666666666
8717,Female,16,Yes,Quiet,5.48,3.1,35.5,45.1,56.7,44.3,42.8,Fail,310.40000000000003,51.73333333333334
55,Female,16,Yes,Moderate,6.38,0.0,49.5,55.3,49.3,53.1,49.2,Fail,299.1,49.85
638,Female,16,Yes,Quiet,6.19,3.3,50.6,52.9,43.8,47.1,50.3,Pass,295.7,49.28333333333333
302,Male,16,Yes,Moderate,7.5,2.4,37.1,49.7,56.0,38.6,48.4,Fail,289.90000000000003,48.31666666666667
5811,Male,15,Yes,Quiet,7.14,2.2,51.9,70.4,58.3,60.0,56.6,Pass,375.4,62.56666666666667
1276,Male,18,Yes,Noisy,7.7,2.4,23.6,29.3,18.4,31.7,25.2,Fail,185.8,30.96666666666667
4432,Male,17,Yes,Quiet,8.95,0.9,63.7,88.3,91.1,90.5,81.3,Pass,477.2000000000001,79.53333333333335
3644,Female,17,Yes,Quiet,6.04,2.1,52.6,46.2,42.2,44.4,45.3,Fail,307.4,51.23333333333333
4143,Male,17,Yes,Quiet,5.55,0.0,44.2,39.7,50.7,41.9,47.2,Fail,307.90000000000003,51.31666666666667
2878,Male,18,Yes,Moderate,6.71,3.9,23.6,37.1,42.6,57.8,41.1,Fail,286.6,47.76666666666667
6493,Female,15,Yes,Quiet,7.15,3.0,32.3,45.0,45.9,36.6,40.3,Fail,252.1,42.01666666666666
5240,Female,18,Yes,Moderate,6.7,2.3,64.8,44.5,43.9,43.0,49.5,Fail,315.4,52.56666666666666
9408,Male,15,Yes,Quiet,6.34,3.2,34.7,38.7,44.1,33.3,39.4,Fail,258.8,43.13333333333333
6937,Female,17,Yes,Quiet,6.55,1.6,26.5,53.7,31.3,49.0,42.0,Fail,248.6,41.43333333333333
7240,Male,15,No,Quiet,6.56,3.0,38.7,30.5,36.9,36.8,34.9,Fail,267.2,44.53333333333333
2593,Female,16,Yes,Moderate,6.96,2.2,36.0,14.8,29.0,23.6,27.3,Fail,197.7,32.95
2393,Male,16,Yes,Moderate,9.19,3.4,51.4,48.5,48.9,45.0,43.6,Fail,314.1,52.35
523,Male,16,Yes,Quiet,8.13,2.2,55.1,58.0,62.9,62.9,57.9,Pass,379.8,63.3
6376,Female,16,Yes,Noisy,8.36,2.8,61.0,48.3,56.4,48.0,52.6,Pass,354.8,59.13333333333333
6981,Male,15,No,Moderate,6.4,3.1,41.2,39.9,39.3,37.2,39.6,Fail,230.6,38.43333333333333
6677,Male,15,Yes,Moderate,6.36,5.3,21.6,30.2,45.9,37.4,31.5,Fail,254.7,42.45
3900,Female,16,Yes,Quiet,6.81,0.2,41.6,39.1,42.8,41.1,41.3,Fail,264.79999999999995,44.133333333333326
9634,Male,17,Yes,Moderate,7.35,1.3,39.2,25.2,43.1,40.2,38.0,Fail,263.4,43.9
5585,Female,16,Yes,Quiet,7.43,3.7,51.2,60.6,58.2,53.6,53.6,Pass,334.6,55.76666666666666
9360,Female,17,Yes,Moderate,8.7,2.0,58.7,55.1,46.2,34.6,47.2,Fail,316.1,52.68333333333334
7956,Female,17,Yes,Moderate,6.41,1.1,37.8,42.5,57.7,37.8,46.7,Fail,294.9,49.15
7570,Male,18,Yes,Noisy,7.51,0.0,51.5,69.7,56.7,52.3,59.9,Pass,363.1,60.51666666666666
6777,Female,18,Yes,Quiet,7.61,2.4,66.5,48.3,50.2,51.3,55.0,Pass,371.3,61.88333333333333
671,Female,16,Yes,Moderate,5.55,2.7,67.9,69.6,65.5,69.9,66.4,Pass,409.0,68.16666666666666
4188,Female,18,Yes,Quiet,5.94,5.6,33.3,22.5,36.2,39.6,33.5,Fail,220.3,36.71666666666667
666,Female,15,Yes,Quiet,5.92,1.9,42.4,53.3,56.1,47.2,48.8,Fail,343.3,57.21666666666667
3266,Female,16,Yes,Moderate,7.36,1.6,21.5,23.5,14.5,43.9,26.9,Fail,200.1,33.35
1887,Female,15,Yes,Moderate,7.39,3.4,59.1,45.5,26.2,48.1,47.9,Fail,305.9,50.98333333333333
8472,Male,16,Yes,Quiet,7.24,3.5,34.1,37.9,25.3,40.0,32.0,Fail,213.9,35.65
9091,Male,15,Yes,Noisy,7.8,4.6,45.2,66.8,62.5,49.6,57.0,Pass,345.8,57.63333333333333
7687,Female,16,Yes,Moderate,7.57,2.5,33.1,34.9,23.5,36.5,34.5,Fail,227.5,37.91666666666666
6031,Male,18,Yes,Noisy,7.92,2.7,44.6,66.2,52.4,45.5,50.1,Pass,330.20000000000005,55.03333333333334
6090,Female,16,Yes,Moderate,6.34,1.3,56.2,49.0,49.7,62.4,53.4,Pass,347.7,57.95
6238,Male,15,Yes,Quiet,7.46,5.8,61.4,48.4,56.4,58.5,56.8,Pass,363.1,60.51666666666667
7350,Female,18,Yes,Quiet,7.1,5.4,32.6,28.4,29.8,28.2,29.7,Fail,210.0,35.0
7830,Female,17,Yes,Noisy,5.26,2.5,60.1,81.3,55.7,54.5,61.7,Pass,370.6,61.76666666666667
760,Female,15,No,Moderate,6.37,1.8,43.7,49.1,50.4,45.0,48.8,Fail,291.2,48.53333333333333
6254,Female,16,Yes,Quiet,7.64,1.7,55.0,58.4,76.2,66.1,67.2,Pass,371.8,61.96666666666667
1906,Male,15,No,Quiet,6.82,0.8,44.6,44.7,48.3,51.7,46.9,Fail,297.20000000000005,49.53333333333334
3818,Male,16,Yes,Noisy,8.72,0.7,51.3,42.1,53.0,64.3,50.9,Pass,355.0,59.16666666666666
6269,Male,16,Yes,Quiet,6.78,3.3,38.4,27.5,38.9,31.4,36.6,Fail,215.8,35.96666666666667
4300,Female,18,Yes,Quiet,6.42,0.8,40.2,48.3,31.4,47.8,44.8,Fail,268.2,44.7
5569,Male,17,Yes,Quiet,6.74,2.2,28.6,33.1,17.4,31.4,26.5,Fail,210.2,35.03333333333333
7941,Female,18,Yes,Quiet,6.37,0.3,52.6,42.3,41.6,50.2,47.6,Fail,329.79999999999995,54.96666666666666
4164,Female,17,Yes,Quiet,6.61,1.5,59.9,55.3,59.5,59.6,57.9,Pass,389.2,64.86666666666666
5971,Female,15,No,Moderate,6.99,1.3,54.5,50.6,59.4,74.1,57.6,Pass,373.9,62.31666666666666
3579,Male,17,Yes,Moderate,7.9,3.4,52.2,55.7,43.1,51.5,48.7,Fail,327.2,54.53333333333333
2832,Male,18,Yes,Moderate,4.0,2.7,65.5,66.5,52.5,66.9,62.0,Pass,401.0,66.83333333333333
5449,Male,16,Yes,Quiet,7.06,1.3,55.5,41.1,53.7,55.2,50.9,Pass,332.9,55.48333333333333
3472,Female,15,No,Quiet,7.14,3.4,36.0,36.7,40.6,57.1,41.1,Fail,276.8,46.13333333333333
6327,Male,15,No,Quiet,4.81,1.1,51.9,61.9,57.9,44.4,55.7,Pass,344.70000000000005,57.45000000000001
137,Male,16,No,Moderate,5.99,3.1,46.3,77.2,53.1,62.9,63.0,Pass,388.5,64.75
7043,Female,17,Yes,Moderate,6.35,1.3,22.1,31.9,34.1,32.0,29.4,Fail,218.8,36.46666666666667
4892,Female,15,No,Moderate,7.56,1.8,48.1,53.4,61.4,60.2,53.5,Pass,329.6,54.93333333333334
2180,Female,17,Yes,Moderate,5.52,1.4,43.3,61.3,63.4,56.0,58.5,Pass,352.6,58.76666666666667
7730,Female,16,Yes,Moderate,6.05,3.1,36.6,31.1,41.2,43.6,35.2,Fail,274.5,45.75
3177,Male,15,Yes,Quiet,6.72,4.7,56.3,48.9,58.9,58.9,53.6,Pass,337.90000000000003,56.31666666666667
4854,Female,17,Yes,Quiet,6.22,2.0,58.9,55.5,56.3,62.5,57.7,Pass,366.8,61.133333333333326
4637,Male,18,Yes,Moderate,6.61,1.8,48.2,56.3,44.1,47.7,48.9,Fail,334.1,55.68333333333334
5115,Female,18,Yes,Noisy,7.22,3.7,52.1,40.0,42.4,39.3,43.6,Fail,294.6,49.1
7648,Female,16,Yes,Moderate,8.86,4.7,47.1,43.7,66.6,49.0,46.1,Fail,326.2,54.36666666666667
4261,Female,16,Yes,Quiet,8.31,0.8,83.0,80.0,73.4,77.9,81.7,Pass,446.7,74.45
1331,Female,16,Yes,Quiet,8.62,2.2,39.7,39.9,36.8,39.7,38.4,Fail,273.1,45.51666666666667
7002,Male,17,Yes,Noisy,9.33,1.5,57.6,60.9,53.3,42.5,51.6,Pass,337.1,56.18333333333334
6941,Female,18,No,Quiet,6.94,2.7,46.3,50.6,39.2,35.8,41.7,Fail,284.0,47.333333333333336
8017,Female,15,Yes,Quiet,6.27,0.1,67.9,51.0,64.8,81.2,62.7,Pass,388.1,64.68333333333332
6241,Male,17,Yes,Quiet,5.6,2.0,31.9,23.8,37.7,34.8,33.3,Fail,236.8,39.46666666666667
9987,Female,16,Yes,Moderate,8.6,2.5,46.0,58.3,69.5,64.6,63.1,Pass,377.4,62.9
6881,Female,17,Yes,Quiet,4.74,0.5,40.7,44.0,55.9,38.4,43.9,Fail,308.8,51.46666666666667
4530,Male,16,No,Moderate,6.48,0.5,63.7,48.5,47.6,54.8,52.1,Pass,346.00000000000006,57.66666666666668
4673,Female,18,Yes,Noisy,6.42,1.6,75.0,73.4,60.4,60.9,67.3,Pass,412.7,68.78333333333333
6996,Female,17,Yes,Moderate,8.96,4.3,38.9,32.1,31.1,36.3,34.6,Fail,251.1,41.85
1252,Female,17,Yes,Quiet,5.47,2.2,35.0,44.2,62.8,41.7,42.9,Fail,313.4,52.23333333333333
3374,Female,18,Yes,Moderate,8.34,4.3,36.9,44.0,53.8,51.6,44.1,Fail,315.79999999999995,52.633333333333326
2814,Female,16,Yes,Moderate,5.82,5.9,84.2,81.7,87.4,82.1,80.1,Pass,463.2,77.2
4719,Female,17,Yes,Quiet,8.11,1.8,68.1,64.8,64.5,68.3,67.2,Pass,394.0,65.66666666666667
6544,Female,17,Yes,Noisy,7.93,0.0,61.5,68.6,83.4,77.3,72.6,Pass,461.9,76.98333333333333
4858,Male,18,Yes,Quiet,7.79,1.1,35.9,21.9,16.9,24.9,24.7,Fail,178.0,29.666666666666668
7901,Male,16,Yes,Moderate,8.35,3.1,68.0,61.8,64.3,70.4,64.8,Pass,428.4,71.39999999999999
8580,Female,15,Yes,Quiet,6.14,1.7,75.3,60.7,69.8,54.6,64.2,Pass,376.3,62.71666666666667
8427,Male,17,No,Noisy,6.51,3.0,40.4,32.7,44.9,43.4,38.1,Fail,292.1,48.68333333333334
1077,Male,15,No,Quiet,9.25,1.3,37.1,33.0,36.9,35.2,35.2,Fail,237.6,39.6
4363,Male,15,Yes,Quiet,6.88,3.4,53.3,45.4,52.6,41.2,48.1,Fail,315.2,52.53333333333333
770,Male,18,Yes,Moderate,7.49,2.6,63.6,45.9,48.0,40.3,49.0,Fail,346.8,57.8
8865,Male,15,Yes,Quiet,4.87,3.2,65.4,47.7,54.5,44.3,51.7,Pass,332.6,55.43333333333334
249,Male,18,Yes,Moderate,4.0,3.5,44.2,52.5,41.3,51.3,46.6,Fail,316.2,52.7
7239,Female,15,Yes,Noisy,6.61,2.1,41.5,42.4,46.5,42.0,43.0,Fail,270.6,45.1
3419,Male,15,Yes,Quiet,7.76,3.4,40.3,47.2,38.0,43.1,41.9,Fail,310.5,51.75
4976,Male,17,Yes,Quiet,7.89,2.5,45.0,56.8,52.4,59.6,56.2,Pass,303.7,50.61666666666667
4544,Male,16,Yes,Quiet,6.05,2.5,48.4,42.2,43.2,53.2,46.4,Fail,329.9,54.98333333333333
5565,Male,18,No,Quiet,7.25,2.6,53.7,63.7,56.9,53.2,55.6,Pass,366.1,61.01666666666667
7939,Female,17,Yes,Quiet,6.99,2.9,36.3,50.4,40.8,50.1,45.1,Fail,280.8,46.8
716,Male,15,Yes,Quiet,6.54,2.1,46.3,51.7,29.8,44.9,42.9,Fail,292.4,48.73333333333333
9652,Male,16,Yes,Moderate,5.28,2.4,53.5,48.1,49.8,42.6,47.7,Fail,331.6,55.26666666666667
2048,Male,18,Yes,Moderate,7.17,6.9,28.7,42.6,43.1,42.3,41.0,Fail,275.29999999999995,45.883333333333326
5997,Female,16,Yes,Quiet,5.32,1.1,44.1,35.2,47.8,45.1,44.0,Fail,280.40000000000003,46.73333333333334
6600,Male,17,No,Noisy,5.87,3.7,41.2,44.7,32.1,45.2,41.7,Fail,269.2,44.86666666666667
7245,Male,17,Yes,Noisy,7.37,1.5,70.9,73.0,79.4,83.9,77.0,Pass,456.30000000000007,76.05000000000001
4178,Female,15,Yes,Quiet,5.78,1.8,37.5,34.5,44.2,38.5,38.6,Fail,242.3,40.38333333333333
4809,Female,17,Yes,Noisy,6.35,0.5,46.4,53.7,61.6,66.4,61.1,Pass,376.9,62.81666666666666
9482,Male,18,Yes,Quiet,8.41,2.9,39.2,54.1,47.6,43.4,42.7,Fail,277.3,46.21666666666667
7140,Male,18,Yes,Quiet,7.06,1.9,43.0,44.7,59.5,37.3,46.0,Fail,330.5,55.083333333333336
7190,Male,17,Yes,Quiet,7.18,4.0,41.0,36.8,39.5,35.2,39.1,Fail,276.8,46.13333333333333
1460,Male,15,Yes,Moderate,6.93,5.4,57.6,36.8,36.0,42.8,41.3,Fail,306.4,51.06666666666666
5989,Male,16,Yes,Moderate,7.45,4.5,58.2,61.9,45.9,30.4,50.9,Pass,336.6,56.1
2000,Male,15,Yes,Noisy,7.88,4.6,37.6,47.4,44.7,44.5,42.5,Fail,307.2,51.2
8175,Male,18,Yes,Noisy,6.69,0.8,59.2,61.8,63.6,63.3,63.9,Pass,385.3,64.21666666666665
404,Female,16,Yes,Moderate,5.3,4.3,34.8,35.8,19.0,30.0,28.2,Fail,204.0,34.0
384,Male,18,Yes,Quiet,7.48,2.4,43.4,50.9,43.0,51.3,46.6,Fail,290.6,48.43333333333334
9448,Male,16,Yes,Moderate,7.97,1.1,45.3,48.1,50.3,50.3,49.2,Fail,329.9,54.98333333333333
9487,Female,15,Yes,Moderate,4.37,1.0,54.5,51.5,54.0,40.7,48.8,Fail,329.2,54.86666666666667
1633,Male,17,No,Noisy,7.21,4.0,43.1,40.4,28.5,44.8,39.5,Fail,281.3,46.88333333333333
9853,Female,16,Yes,Moderate,5.78,1.9,43.1,34.6,30.1,46.1,37.7,Fail,254.90000000000003,42.48333333333334
4784,Male,16,Yes,Moderate,7.63,1.9,50.7,64.9,65.0,35.2,57.9,Pass,339.0,56.5
9456,Female,16,Yes,Moderate,8.16,1.3,79.1,57.2,55.8,70.1,68.4,Pass,402.7000000000001,67.11666666666667
6970,Female,18,Yes,Moderate,8.15,0.8,56.6,63.5,57.9,57.3,56.3,Pass,361.7000000000001,60.28333333333334
3925,Female,18,Yes,Moderate,7.06,2.2,39.6,44.6,39.8,42.5,41.1,Fail,276.0,46.0
4158,Female,15,Yes,Moderate,6.76,4.9,39.3,30.8,26.6,29.9,29.0,Fail,239.7,39.95
7449,Female,18,Yes,Moderate,6.63,0.0,69.6,62.8,67.0,55.7,67.3,Pass,409.4,68.23333333333333
8415,Male,16,Yes,Quiet,7.61,0.1,60.1,53.7,46.6,40.7,50.2,Pass,307.2,51.2
2193,Male,15,Yes,Noisy,6.55,2.1,38.6,40.4,36.3,40.4,36.1,Fail,254.4,42.4
1015,Female,16,Yes,Quiet,6.74,0.7,60.8,70.2,63.2,68.0,66.9,Pass,389.6,64.93333333333334
5124,Female,18,Yes,Moderate,6.94,3.4,43.6,49.1,46.7,53.4,49.0,Fail,316.4,52.73333333333333
7418,Female,18,Yes,Moderate,7.28,0.4,60.5,70.1,75.1,64.0,66.5,Pass,391.4,65.23333333333333
7409,Male,18,Yes,Moderate,8.39,3.3,27.0,20.7,29.2,23.5,22.6,Fail,149.7,24.95
8989,Female,16,Yes,Quiet,6.38,1.3,39.8,64.0,38.9,52.6,45.7,Fail,319.1,53.18333333333334
2871,Female,18,No,Moderate,8.11,2.7,29.3,34.0,31.2,26.5,30.5,Fail,248.7,41.45
9,Female,15,Yes,Quiet,7.51,1.7,59.6,46.2,68.0,48.3,54.8,Pass,338.70000000000005,56.45000000000001
1838,Female,15,Yes,Quiet,8.44,2.6,72.0,45.1,56.0,49.3,55.1,Pass,353.2,58.86666666666667
4804,Female,17,No,Moderate,6.17,4.0,57.4,52.2,56.0,55.7,56.3,Pass,360.8,60.13333333333333
255,Male,17,Yes,Quiet,8.59,2.3,57.8,61.7,59.2,54.4,55.7,Pass,360.7000000000001,60.116666666666674
7026,Male,16,Yes,Quiet,6.34,1.6,29.6,38.1,24.1,42.6,34.0,Fail,226.0,37.66666666666666
5713,Male,17,Yes,Quiet,7.35,1.5,38.0,27.8,43.0,37.1,38.8,Fail,230.5,38.41666666666666
3324,Male,16,Yes,Quiet,9.34,3.6,60.8,56.1,68.4,55.0,65.3,Pass,358.6,59.76666666666667
7714,Female,17,Yes,Quiet,8.82,1.0,52.9,62.6,54.4,56.8,56.1,Pass,347.4,57.9
1581,Female,17,Yes,Moderate,6.94,4.8,53.4,41.9,40.8,40.8,46.3,Fail,292.0,48.66666666666666
924,Male,18,Yes,Quiet,9.06,4.5,18.2,29.6,41.5,39.7,29.4,Fail,213.4,35.56666666666667
2779,Male,16,No,Quiet,7.08,2.1,50.9,54.3,41.7,37.1,45.7,Fail,292.7,48.78333333333333
7891,Male,17,Yes,Moderate,7.0,1.2,44.7,43.1,37.7,50.2,40.4,Fail,272.0,45.333333333333336
6132,Female,17,Yes,Noisy,8.53,1.1,47.9,50.9,51.1,54.3,50.3,Pass,328.0,54.66666666666666
5320,Male,17,Yes,Moderate,6.32,3.8,51.0,48.1,45.7,53.5,46.7,Fail,308.6,51.43333333333334
7312,Male,18,Yes,Moderate,6.92,4.6,39.9,48.8,54.5,62.4,54.6,Pass,299.7,49.95
7102,Male,15,Yes,Quiet,7.21,3.7,7.3,0.0,8.1,7.7,5.9,Fail,91.5,15.25
6042,Female,17,Yes,Quiet,8.96,1.7,67.5,58.6,64.9,57.6,64.9,Pass,392.4,65.39999999999999
3775,Female,15,Yes,Moderate,7.3,2.3,76.2,61.3,69.0,40.1,62.4,Pass,358.9,59.81666666666666
4835,Female,15,Yes,Quiet,6.78,2.0,77.2,55.1,53.2,57.7,63.4,Pass,377.9,62.98333333333333
4964,Female,18,No,Quiet,8.81,3.0,34.0,30.0,30.9,36.4,34.1,Fail,241.5,40.25
539,Female,15,Yes,Quiet,9.98,2.3,49.2,63.6,49.2,65.7,56.7,Pass,361.5,60.25
7483,Male,16,Yes,Moderate,4.96,1.3,43.7,43.0,45.8,56.7,47.9,Fail,320.5,53.41666666666666
2745,Female,18,Yes,Quiet,7.52,4.2,71.0,59.4,75.1,73.4,68.6,Pass,428.7,71.45
3719,Female,17,Yes,Quiet,6.86,2.5,62.5,60.2,51.8,65.8,58.1,Pass,359.90000000000003,59.98333333333334
6819,Female,17,Yes,Moderate,7.28,1.5,48.5,56.6,46.0,50.5,49.6,Fail,297.9,49.65
9337,Female,16,Yes,Quiet,7.0,1.9,44.8,47.3,43.3,46.4,43.2,Fail,269.0,44.833333333333336
4468,Male,17,Yes,Moderate,4.33,2.8,55.5,60.3,57.6,59.2,59.8,Pass,345.6,57.6
667,Female,18,Yes,Moderate,8.07,1.7,39.4,58.8,45.1,40.2,49.2,Fail,297.5,49.583333333333336
7575,Male,17,Yes,Quiet,5.24,3.0,54.4,45.2,57.6,54.1,53.9,Pass,359.29999999999995,59.883333333333326
8549,Female,18,Yes,Quiet,6.06,0.1,42.3,47.7,44.5,54.3,45.3,Fail,286.0,47.66666666666666
5063,Female,15,Yes,Quiet,6.31,1.6,32.8,49.0,52.8,44.5,45.5,Fail,315.2,52.53333333333333
1353,Female,15,Yes,Moderate,6.24,3.1,42.5,40.7,46.9,52.1,45.3,Fail,312.7,52.11666666666667
7114,Female,17,Yes,Noisy,7.6,2.7,52.9,51.0,55.2,51.0,49.8,Fail,331.20000000000005,55.20000000000001
9773,Male,17,Yes,Quiet,6.32,3.2,43.5,47.2,53.8,50.4,52.2,Pass,305.8,50.96666666666667
8662,Female,18,Yes,Moderate,5.96,6.2,12.9,22.4,14.5,13.5,16.2,Fail,156.1,26.016666666666666
2703,Male,17,Yes,Moderate,8.97,2.8,65.2,65.9,65.8,49.4,62.6,Pass,370.1,61.68333333333334
